ID,TYP,Q1A1,Q1A2,Q2A11,Q2A12,Q2A2,Q2A3,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q4A6,Q4A7,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6A1,Q6A2,Q6A3,Q6A4,Q7,Q7A1,Q7A2,Q7A3,Q8A1,Q8A2,Q8A3,Q8A4,Q8B1,Q8B2,Q8B3,Q8B4,Q9A1,Q9A2,Q9A3,Q9A4,Q9A5,Q9B1,Q9B2,Q9B3,Q9B4,Q9B5,Q10A1,Q10A2,Q10A3,Q10A4,Q10B1,Q10B2,Q10B3,Q10B4,Q11A1,Q11A2,Q11B1,Q11B2,Q12A1,Q12A2,Q12B1,Q12B2,Q13A1,Q13A2,Q13A3,Q13A4,Q13B1,Q13B2,Q13B3,Q13B4,Q14A1,Q14A2,Q14A3,Q14A4,Q14B1,Q14B2,Q14B3,Q14B4,Q15,Q15A1,Q15A2,Q15B1,Q15B2,Q15C,Q16A1,Q16A2,Q16A3,Q16A4,Q16A5,Q16A6,Q17A01,Q17A02,Q17A03,Q17A04,Q17A05,Q17A06,Q17A07,Q17A08,Q17A09,Q17A10,Q18A1,Q18A2,Q18A3,Q18A4,Q18A5,Q19A1,Q19A2,Q19A3,Q19A4,Q19A5,Q19A6,Q20A1,Q20A2,Q20A3,Q20A4,Q20A5,Q20A6,Q20A7,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21A6,Q21A7,Q21A8,Q22A1,Q22A2,Q22A3,Q22A4,Q22A5,Q23,Q23A01,Q23A02,Q23A03,Q23A04,Q23A05,Q23A06,Q23A07,Q23A08,Q23A09,Q23A10,Q23BA1,Q23BA2,Q23BA3,Q23BA4,Q23BA5,Q23BA6,Q23BA7,Q23BB1,Q23BB2,Q23BB3,Q23BB4,Q23BB5,Q23BB6,Q23BB7,Q23BC1,Q23BC2,Q23BC3,Q23BC4,Q23BC5,Q23BC6,Q23BC7,Q24AA1,Q24AA2,Q24AA3,Q24AA4,Q24AB1,Q24AB2,Q24AB3,Q24AB4,Q24AC1,Q24AC2,Q24AC3,Q24AC4,Q24B01,Q24B02,Q24B03,Q24B04,Q24B05,Q24B06,Q24B07,Q24B08,Q24B09,Q24B10,Q25AA1,Q25AA2,Q25AA3,Q25AA4,Q25AA5,Q25AB1,Q25AB2,Q25AB3,Q25AB4,Q25AB5,Q25AC1,Q25AC2,Q25AC3,Q25AC4,Q25AC5,Q26,Q27,Q28A1,Q28A2,Q28A3,Q28A4,Q29A1,Q29A2,Q29A3,Q29A4,Q30A1,Q30A2,Q30A3,Q30A4,Q30A5,Q30A6,Q30A7,Q30A8,Q31A1,Q31A2,Q31A3,Q31A4,Q31A5,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,ADQ1,ADQ2,ADQ3,ADQ3A,ADQ4,ADQ5,ADQ6,ADQ7,ADQ8,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,ADQ101,ADQ102,ADQ103,WT
16867,7,1,2,1,,2,2,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,,30,,1,1,1,1,3,1,3,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,3,2,1,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,3,3,3,4,3,3,3,2,3,2,2,2,2,2,2,2,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,1,2,2,2,2,2,2,2,2,4,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,64,2,5,1,2,1,2,1,2,1,,,,,,,,7,16,1,1,0.94
12088,7,2,2,1,,2,2,1,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,3,1,,30,,1,1,1,1,4,1,4,1,1,1,1,1,1,4,3,1,2,1,1,1,1,1,4,1,1,1,1,1,3,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,2,4,3,3,4,3,2,2,2,1,3,2,1,2,2,2,4,3,4,3,3,3,4,3,4,3,3,4,4,3,2,2,1,3,3,3,3,4,4,3,3,2,4,4,3,3,3,2,4,4,2,3,4,4,3,3,2,3,1,2,1,2,2,1,2,1,,2,,,2,,3,2,2,2,3,3,2,1,1,2,2,1,1,2,2,3,4,,,10,,,,,,,,,,2,2,1,2,2,,,1,,,,,3,,,11,5,2,2,3,2,2,3,2,2,,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,2,11,,3,1,2,2,2,1,3,,,,,,,8,3,1,1,0.92
15682,7,1,2,1,,2,2,1,2,2,1,2,1,1,1,3,3,2,3,2,1,1,3,2,1,3,1,,30,,1,1,1,1,4,1,2,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,,,,,,,2,3,1,1,1,1,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,3,2,2,1,2,3,2,3,2,1,2,2,2,1,2,1,1,3,4,3,2,1,2,3,3,1,2,2,2,2,1,1,2,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,1,,,2,,2,,,2,,2,15,5,3,2,2,2,2,2,1,1,2,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,*,*,,2,1,1,2,2,1,3,,,,,,,7,*,1,1,0.90
12298,7,2,2,1,,2,2,1,2,2,2,1,2,2,2,2,3,2,2,3,2,2,2,3,2,2,1,,25,,1,1,1,1,2,3,2,2,1,1,1,1,1,3,2,2,2,3,1,1,1,1,2,3,3,2,1,1,3,3,1,1,2,3,1,1,1,1,3,2,3,2,1,1,1,1,2,3,1,2,,,,,,,3,3,4,3,3,3,3,4,3,2,3,3,2,3,3,4,3,4,3,3,3,3,3,4,3,2,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,2,3,3,4,4,4,4,2,2,2,2,1,1,1,,,,,2,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,3,4,3,3,3,3,3,3,4,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,5,1,3,1,1,2,2,1,,,,,,,,7,4,1,1,0.93
11935,7,1,2,1,,2,2,1,2,1,1,1,2,1,2,3,3,3,2,2,3,2,3,2,1,3,1,15,15,,1,1,3,1,4,1,3,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,4,1,1,1,1,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,4,2,3,4,3,3,4,4,3,3,4,4,3,4,3,4,4,3,3,4,4,4,3,3,4,3,3,3,4,2,2,1,3,3,2,4,3,3,4,3,3,4,3,3,4,3,2,3,4,4,3,2,2,2,4,4,3,2,2,1,2,1,1,2,,,2,,2,2,,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,2,2,2,2,3,2,2,2,,,,,,,,1,,,,,3,14,,,,,,,,,,,,,,,,,,,,,64,1,5,1,3,1,1,2,2,1,,,,,,,,8,3,1,1,1.00
13882,7,1,2,1,,2,2,1,3,3,2,1,3,1,1,3,1,2,3,3,1,1,2,1,2,2,1,2,25,,2,1,1,1,3,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,3,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,3,1,1,1,1,2,2,3,3,2,1,1,2,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,3,2,2,3,2,2,3,2,3,3,2,1,2,3,3,2,3,1,2,3,3,2,2,3,3,2,3,3,2,2,1,2,1,1,1,,,2,,2,2,2,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,2,2,3,2,2,2,3,2,4,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,7,,3,1,1,2,2,1,3,,,,,,,8,9,1,2,0.98
12610,7,2,2,1,,2,2,1,2,3,2,2,3,2,2,3,3,3,3,3,2,2,3,2,2,2,1,,30,,1,1,1,1,4,1,3,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,3,3,4,4,3,3,3,4,3,3,4,3,4,4,3,3,3,3,4,3,3,2,3,3,2,3,2,3,3,4,3,3,4,3,3,2,3,3,4,3,3,3,3,3,4,3,3,2,3,4,3,2,3,3,4,3,4,3,1,2,1,2,1,1,2,2,,2,,2,2,,3,3,3,4,4,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,2,,,2,,,,,3,,,15,5,3,4,3,3,4,3,3,3,2,3,,,,,,,1,,,,,10,11,12,,,,,,,,,,,,,,,,,,,,64,1,5,1,3,1,1,2,2,1,,,,,,,,7,5,1,1,1.00
13871,7,1,2,1,,2,2,1,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,1,30,30,,3,2,2,2,3,2,3,2,2,2,1,2,2,2,3,1,2,2,3,3,3,4,3,3,3,2,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,,,,,,,2,2,2,3,2,3,3,4,3,3,3,4,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,2,3,3,3,2,3,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,2,3,1,2,1,1,1,1,1,2,,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,1,2,1,2,1,2,,2,,2,3,,3,,3,15,5,3,3,3,3,2,2,2,2,1,3,4,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,4,1,4,1,1,2,2,1,,,,,,,,7,9,1,1,0.98
10520,7,1,1,1,,2,2,1,2,3,3,3,2,3,3,2,2,3,3,2,3,3,2,2,2,2,1,,25,,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,2,1,2,1,1,1,1,4,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,3,1,1,1,4,3,2,2,,,,,,,2,4,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,2,1,2,2,2,1,1,1,2,,,,2,2,2,3,3,3,3,3,3,3,1,2,2,2,1,2,2,2,3,,,,10,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,15,5,3,4,3,4,3,3,4,3,,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,4,1,3,1,1,2,2,1,,,,,,,,8,1,1,1,0.96
13870,7,1,1,1,,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,4,3,1,7,30,,3,3,1,3,4,4,1,1,1,1,1,1,1,4,4,1,1,1,4,3,4,3,4,4,4,3,2,3,2,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,3,4,3,3,3,3,3,3,2,3,4,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,2,4,3,3,2,2,2,2,2,3,2,2,3,3,2,3,2,2,3,3,1,2,1,2,1,1,1,2,,2,,2,2,2,3,3,4,3,4,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,1,1,2,2,2,2,2,,,,2,2,,,,15,5,3,4,3,3,2,3,2,3,3,,,,,,,,1,2,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,5,1,3,1,1,2,2,1,,,,,,,,7,9,1,1,0.98
11163,7,1,2,1,,2,2,1,1,2,2,1,3,1,1,3,3,3,3,3,3,3,2,2,1,1,1,30,30,,3,3,3,3,3,3,2,1,2,2,2,1,1,3,4,2,1,1,3,1,1,3,4,1,3,1,1,1,1,1,2,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,,,,,,,3,3,3,3,2,4,3,4,3,3,3,4,3,3,3,3,2,2,1,1,1,2,1,1,2,2,2,2,4,2,2,2,3,2,3,3,3,2,3,3,3,2,3,2,3,2,2,4,2,3,2,3,3,4,3,3,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,4,2,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,1,,,2,,2,,,3,,2,15,5,4,2,3,3,3,3,2,3,3,,,,,,,,1,,,,,5,8,,,,,,,,,,,,,,,,,,,,,64,2,4,1,4,1,2,2,2,1,,,,,,,,8,1,1,1,0.96
16865,7,1,2,1,,2,2,1,3,3,3,3,3,1,2,3,3,3,3,3,2,3,2,2,2,2,1,,30,,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,2,3,2,2,2,3,3,4,3,3,4,4,3,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,4,3,3,4,3,3,2,3,3,3,2,3,2,2,2,3,2,2,2,3,3,4,3,3,3,4,3,3,3,1,2,1,2,2,1,1,2,,2,,,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,3,3,3,3,3,2,3,1,4,,,,,,,1,2,,,,5,7,,,,,,,,,,,,,,,,,,,,,64,2,11,,2,1,2,2,2,1,,,,,,,,7,16,1,2,0.94
13867,7,1,2,1,,2,2,1,3,3,2,2,4,3,3,4,2,3,4,3,2,2,3,3,3,2,1,10,30,,2,1,1,1,3,1,3,1,2,1,1,1,1,4,3,3,3,1,1,1,2,1,3,2,4,2,2,1,2,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,2,1,1,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,4,3,2,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,4,3,4,3,2,3,3,2,3,3,1,2,1,1,1,1,1,2,,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,1,1,2,1,1,2,2,,2,2,3,3,,3,3,15,5,4,3,3,3,3,3,3,3,3,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,4,1,3,1,1,2,2,1,,,,,,,,7,9,1,1,0.98
16409,7,1,2,1,,2,2,1,3,3,3,3,1,1,1,4,4,4,4,4,4,4,3,3,3,3,1,20,30,,3,3,1,1,4,3,1,1,1,3,1,1,1,1,4,1,1,1,1,1,1,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,4,2,2,2,2,4,4,4,3,3,3,3,1,1,1,4,1,2,2,2,3,2,2,3,2,2,4,4,4,2,2,2,2,4,2,2,2,3,2,3,2,3,2,2,2,2,3,3,3,2,2,3,2,2,3,2,3,1,2,1,2,1,1,1,2,,2,,2,2,2,3,3,4,3,3,4,3,2,2,2,2,2,2,2,2,,,,,2,4,,,,,,,,,1,2,1,2,2,2,,2,,,3,,2,,,15,5,3,3,2,3,3,3,3,3,2,4,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,2,11,,4,1,2,2,2,1,,,,,,,,8,15,1,1,1.00
11931,7,1,2,1,,2,2,1,2,2,2,2,2,2,1,4,4,3,4,3,3,3,3,3,3,3,1,15,30,,4,4,2,2,4,4,3,1,1,1,1,3,1,4,4,4,2,2,4,1,1,1,4,1,1,1,3,3,3,3,4,4,4,4,2,1,1,1,1,1,3,3,1,1,3,1,1,1,3,1,,,,,,,4,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,4,3,4,4,3,3,3,4,3,3,3,4,4,2,3,2,4,4,4,4,4,3,3,3,2,3,3,4,3,3,3,4,4,4,3,3,3,3,3,2,3,1,1,1,2,1,1,1,2,2,2,,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,1,2,1,1,1,2,,2,2,2,1,,3,1,3,15,5,3,3,3,3,3,3,3,3,3,,,,,,,,1,2,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,5,1,4,1,1,1,2,1,3,,,,,,,7,3,1,1,1.00
16651,7,1,2,1,,2,2,1,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,1,,15,,2,2,1,1,4,2,2,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,3,2,2,1,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,3,4,3,3,3,3,4,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,4,3,3,2,3,3,3,3,2,2,2,2,2,2,2,,,,,,,,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,2,2,2,2,2,2,1,1,2,3,4,5,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,5,1,3,1,1,1,2,1,,,,,,,,7,16,1,1,0.94
10524,7,2,1,1,,1,2,1,3,3,2,2,3,2,2,4,3,3,3,3,3,3,3,3,2,3,1,20,30,,2,2,2,1,3,1,3,2,3,2,2,1,2,3,3,2,1,2,1,1,2,2,3,3,3,3,2,2,2,3,3,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,,,,,,,2,3,3,3,4,1,4,4,3,3,4,3,3,3,4,3,4,4,3,3,3,2,3,2,3,3,3,2,4,3,3,3,2,3,2,2,2,3,3,3,3,1,1,1,2,2,2,2,2,2,3,3,3,2,3,3,2,2,1,2,1,1,1,1,1,2,,2,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,1,1,,,2,2,2,,,3,3,3,15,5,3,2,3,3,2,3,2,2,4,5,6,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,1,4,1,3,1,1,3,1,,,,,,,,,7,1,1,1,0.96
11520,7,1,1,1,,2,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,1,3,30,,3,1,1,1,3,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,,,,,,,3,2,3,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,3,2,2,1,2,2,1,2,,,2,,,2,,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,3,2,3,2,3,2,3,1,2,3,,,,,,1,,,,,2,3,7,8,11,12,,,,,,,,,,,,,,,,,64,1,8,,3,1,1,1,2,1,,,,,,,,8,2,1,1,1.00
15272,7,1,1,1,,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,,30,,1,1,1,1,3,1,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,3,3,3,1,1,1,2,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,3,2,2,3,1,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,2,3,3,2,3,2,3,3,3,2,1,3,2,2,1,3,3,2,3,2,2,2,3,2,2,2,3,2,3,4,3,2,3,3,3,3,2,2,1,2,2,2,2,,,1,,,,,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,3,3,3,3,2,2,2,2,2,4,,,,,,,1,,,,,6,7,,,,,,,,,,,,,,,,,,,,,64,2,11,,3,1,2,1,2,1,3,,,,,,,8,11,1,1,0.89
11177,7,1,1,1,,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,1,,30,,1,1,1,1,3,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,3,3,3,3,1,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,1,1,2,1,1,3,3,3,2,2,2,4,2,2,2,3,3,2,2,1,2,1,2,2,2,2,3,2,3,3,4,3,2,3,2,3,1,2,1,2,1,1,1,2,,2,,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,2,,,2,,,,,3,,,15,5,3,2,3,3,2,1,2,1,4,,,,,,,,1,,,,,13,14,,,,,,,,,,,,,,,,,,,,,64,2,11,,2,1,2,2,2,1,3,,,,,,,8,1,1,1,0.96
10539,7,1,2,1,,2,2,1,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,3,1,,30,,1,1,1,1,4,3,3,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,4,3,3,1,1,1,1,3,1,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,,,,,,,2,3,1,3,3,3,2,2,4,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,4,3,2,2,4,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,2,3,2,3,3,2,3,2,2,3,2,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,3,1,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,1,1,1,2,2,2,1,2,,,3,3,3,,,15,5,3,3,3,3,2,3,3,2,,,,,,,,,1,,,,,14,17,,,,,,,,,,,,,,,,,,,,,64,1,1,,3,1,1,2,2,1,,,,,,,,7,1,1,1,0.96
14739,7,2,2,1,,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,,30,,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,3,3,2,2,3,3,3,2,2,3,4,3,2,3,3,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3,2,3,3,4,3,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,2,2,3,2,2,2,2,2,4,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,2,11,,2,1,2,3,2,1,,,,,,,,6,9,1,1,0.97
16055,7,1,2,1,,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,20,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,4,1,1,1,3,2,2,2,2,2,3,3,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,3,1,3,3,3,3,2,2,2,2,2,2,2,2,1,3,3,2,3,1,1,3,1,4,1,2,2,2,2,2,1,2,,,,,,2,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,2,,,2,,,,,2,,,15,5,3,2,2,2,1,2,1,1,3,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,64,2,6,,2,1,2,1,2,1,,,,,,,,5,14,2,2,1.00
15172,7,1,2,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,30,,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,,,,,,,3,2,2,2,2,3,2,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,15,5,2,2,3,2,2,1,1,2,4,,,,,,,,1,,,,,2,4,,,,,,,,,,,,,,,,,,,,,64,1,4,1,2,1,1,1,2,1,,,,,,,,6,11,2,2,0.90
14734,7,2,2,1,,2,2,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,2,2,1,1,1,,30,,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,4,1,1,1,1,3,3,4,3,3,3,3,3,2,3,3,3,4,2,2,2,2,1,2,2,2,3,4,4,3,3,2,3,2,2,3,3,3,2,3,2,2,2,2,2,2,2,1,2,3,3,3,2,3,4,3,4,1,2,1,2,2,1,1,1,,2,,,2,2,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,,3,,,10,,,,,,,,,,1,2,1,2,1,2,,1,,2,3,,3,,3,15,5,3,3,4,4,3,3,2,3,,,,,,,,,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,64,2,11,,3,1,2,2,2,1,,,,,,,,5,9,1,1,0.97
13065,7,2,2,1,,2,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,,30,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,4,3,3,1,3,3,3,3,2,2,3,3,3,4,4,4,3,3,4,4,1,2,2,2,2,2,2,2,,,,,,,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,,,,,10,,,,,,,,,,2,2,1,2,2,,,2,,,,,3,,,15,5,3,3,3,3,3,3,3,2,3,,,,,,,,1,,,,,3,4,5,,,,,,,,,,,,,,,,,,,,64,2,11,,1,1,2,2,2,1,,,,,,,,5,7,1,1,0.83
